source,target,label,type,year,frequency,east_west,capacity,distance,edge_type
19891392,19891016,85,bus,1989,7,west,100,0.6039933325279384,bus
1989167,1989766,16,bus,1989,20,west,100,0.31606100046556174,bus
1989167,1989766,73,bus,1989,10,west,100,0.31606100046556174,bus
1989167,1989766,85,bus,1989,7,west,100,0.31606100046556174,bus
1989766,19891016,16,bus,1989,20,west,100,0.48193390368610833,bus
1989766,19891016,73,bus,1989,10,west,100,0.48193390368610833,bus
1989766,19891016,85,bus,1989,7,west,100,0.48193390368610833,bus
19891016,19891176,74,bus,1989,20,west,100,0.6805639941553167,bus
19891016,19891176,4,bus,1989,10,west,100,0.6805639941553167,bus
19891016,1989825,74,bus,1989,20,west,100,0.38711489942939387,bus
19891016,1989825,4,bus,1989,10,west,100,0.38711489942939387,bus
19891016,1989825,73,bus,1989,10,west,100,0.38711489942939387,bus
19891016,19892335,16,bus,1989,20,west,100,0.6949998369189794,bus
19892335,19891701,16,bus,1989,20,west,100,0.7516692317642223,bus
19892335,19892129,48,bus,1989,7,west,100,0.41749815923431605,bus
19892335,19892129,85,bus,1989,7,west,100,0.41749815923431605,bus
19892335,1989452,83,bus,1989,20,west,100,0.4754385760712191,bus
19892335,1989828,87,bus,1989,15,west,100,0.48677291853926064,bus
19892335,1989380,87,bus,1989,15,west,100,0.3879121068810688,bus
19891701,19892308,16,bus,1989,20,west,100,0.2997712205768143,bus
19892308,19892195,16,bus,1989,20,west,100,0.42896646914347586,bus
19892195,19892213,16,bus,1989,20,west,100,0.22736487692605828,bus
19891206,19892515,16,strassenbahn,1989,20,east,195,0.8682866461260415,strassenbahn
19891206,19892516,19,strassenbahn,1989,0,east,195,0.8682866461260415,strassenbahn
19891206,19892516,21,strassenbahn,1989,20,east,195,0.8682866461260415,strassenbahn
19891206,19892516,26,strassenbahn,1989,20,east,195,0.8682866461260415,strassenbahn
19892515,1989596,16,strassenbahn,1989,20,east,195,0.5332930989840089,strassenbahn
19892515,19891983,83,strassenbahn,1989,15,east,195,0.42356162361228145,strassenbahn
19892515,19891983,85,strassenbahn,1989,20,east,195,0.42356162361228145,strassenbahn
19892515,19891983,83E,strassenbahn,1989,15,east,195,0.42356162361228145,strassenbahn
19892515,1989219,83,strassenbahn,1989,15,east,195,0.34446624879098126,strassenbahn
19892515,1989219,85,strassenbahn,1989,20,east,195,0.34446624879098126,strassenbahn
19892515,1989219,83E,strassenbahn,1989,15,east,195,0.34446624879098126,strassenbahn
1989596,1989160,16,strassenbahn,1989,20,east,195,0.48988501458762085,strassenbahn
1989596,19891983,86,strassenbahn,1989,10,east,195,0.25794967524392703,strassenbahn
1989596,1989164,86,strassenbahn,1989,10,east,195,0.48988501458762085,strassenbahn
1989160,19891655,16,strassenbahn,1989,20,east,195,2.240212820408329,strassenbahn
1989160,19891655,19,strassenbahn,1989,0,east,195,2.240212820408329,strassenbahn
1989160,19891655,21,strassenbahn,1989,20,east,195,2.240212820408329,strassenbahn
1989160,19891655,25,strassenbahn,1989,20,east,195,2.240212820408329,strassenbahn
1989160,19891655,26,strassenbahn,1989,20,east,195,2.240212820408329,strassenbahn
1989160,19891655,82,strassenbahn,1989,12,east,195,2.240212820408329,strassenbahn
1989160,19891983,19,strassenbahn,1989,0,east,195,0.7098903110120733,strassenbahn
1989160,19891983,21,strassenbahn,1989,20,east,195,0.7098903110120733,strassenbahn
1989160,19891983,26,strassenbahn,1989,20,east,195,0.7098903110120733,strassenbahn
1989160,19892050,25,strassenbahn,1989,20,east,195,0.621465803742886,strassenbahn
1989160,19892049,82,strassenbahn,1989,12,east,195,0.621465803742886,strassenbahn
19891655,19891744,16,strassenbahn,1989,20,east,195,1.0407409472906017,strassenbahn
19891655,19891744,19,strassenbahn,1989,0,east,195,1.0407409472906017,strassenbahn
19891655,19891744,21,strassenbahn,1989,20,east,195,1.0407409472906017,strassenbahn
19891655,19891744,25,strassenbahn,1989,20,east,195,1.0407409472906017,strassenbahn
19891655,19891744,26,strassenbahn,1989,20,east,195,1.0407409472906017,strassenbahn
19891655,19891744,82,strassenbahn,1989,12,east,195,1.0407409472906017,strassenbahn
19891655,19891744,85,strassenbahn,1989,20,east,195,1.0407409472906017,strassenbahn
19891655,1989164,85,strassenbahn,1989,20,east,195,2.240212820408329,strassenbahn
19891744,19892167,16,strassenbahn,1989,20,east,195,1.2554228749965668,strassenbahn
19891744,19892556,19,strassenbahn,1989,0,east,195,0.9485855037716027,strassenbahn
19891744,19892558,21,strassenbahn,1989,20,east,195,0.9485855037716027,strassenbahn
19891744,19892558,25,strassenbahn,1989,20,east,195,0.9485855037716027,strassenbahn
19891744,19892558,26,strassenbahn,1989,20,east,195,0.9485855037716027,strassenbahn
19891744,1989473,82,strassenbahn,1989,12,east,195,1.384838006397171,strassenbahn
19891744,19892555,85,strassenbahn,1989,20,east,195,0.9485855037716027,strassenbahn
19892167,1989229,16,strassenbahn,1989,20,east,195,0.18034272144186936,strassenbahn
19892167,1989243,25,strassenbahn,1989,20,east,195,0.18034272144186936,strassenbahn
19892167,1989243,26,strassenbahn,1989,20,east,195,0.18034272144186936,strassenbahn
19892167,1989243,88,strassenbahn,1989,30,east,195,0.18034272144186936,strassenbahn
1989229,1989473,16,strassenbahn,1989,20,east,195,1.4123739256479066,strassenbahn
1989473,1989236,16,strassenbahn,1989,20,east,195,1.692573860469034,strassenbahn
1989473,1989478,82,strassenbahn,1989,12,east,195,1.3955545962815878,strassenbahn
1989236,19892407,16,strassenbahn,1989,20,east,195,1.7180094875284175,strassenbahn
1989236,19892407,17,strassenbahn,1989,12,east,195,1.7180094875284175,strassenbahn
1989236,19892407,19,strassenbahn,1989,0,east,195,1.7180094875284175,strassenbahn
1989236,19892557,17,strassenbahn,1989,12,east,195,2.2338936401521563,strassenbahn
1989236,19892556,19,strassenbahn,1989,0,east,195,2.292455243339324,strassenbahn
19892407,19892186,16,strassenbahn,1989,20,east,195,1.4715467411371466,strassenbahn
19892407,19892186,17,strassenbahn,1989,12,east,195,1.4715467411371466,strassenbahn
19892407,19892186,19,strassenbahn,1989,0,east,195,1.4715467411371466,strassenbahn
19892186,19891861,16,strassenbahn,1989,20,east,195,0.39917581479100794,strassenbahn
19892186,19891861,17,strassenbahn,1989,12,east,195,0.39917581479100794,strassenbahn
19892186,19891861,19,strassenbahn,1989,0,east,195,0.39917581479100794,strassenbahn
19891861,198927,16,strassenbahn,1989,20,east,195,1.4188080882844556,strassenbahn
19891861,198928,17,strassenbahn,1989,12,east,195,1.4188080882844556,strassenbahn
19891861,198928,19,strassenbahn,1989,0,east,195,1.4188080882844556,strassenbahn
198927,19891254,16,strassenbahn,1989,20,east,195,1.0525912043894854,strassenbahn
1989154,19892247,17,bus,1989,0,west,100,0.2020061400828746,bus
19891993,19891265,17,bus,1989,0,west,100,0.507318113191076,bus
19891265,19892380,17,bus,1989,0,west,100,0.4975045388861077,bus
19892380,1989309,17,bus,1989,0,west,100,0.4260157683164915,bus
19892380,19891985,68,bus,1989,10,west,100,7.2829819195100844,bus
19892380,1989307,68,bus,1989,10,west,100,0.5201843567457434,bus
19892380,19891984,85,bus,1989,7,west,100,0.15279470000111686,bus
19892380,19891079,85,bus,1989,7,west,100,0.3865974360796224,bus
1989309,1989554,17,bus,1989,0,west,100,0.41481638739140675,bus
19892170,19892088,17,bus,1989,0,west,100,0.20590128316217754,bus
19892170,1989263,30,bus,1989,10,west,100,1.8246534625959416,bus
19892170,1989263,32,bus,1989,10,west,100,1.8246534625959416,bus
19892170,19892087,30,bus,1989,10,west,100,0.2049689941823608,bus
19892170,19892087,32,bus,1989,10,west,100,0.2049689941823608,bus
19892088,19891263,17,bus,1989,0,west,100,0.37321303784331,bus
19892088,19891263,87,bus,1989,15,west,100,0.37321303784331,bus
19892088,19892159,87,bus,1989,15,west,100,0.4488132150388709,bus
19891263,1989253,17,bus,1989,0,west,100,0.5077076419056944,bus
19891263,19892089,81,bus,1989,7,west,100,0.3736071192821233,bus
19891263,19892144,81,bus,1989,7,west,100,0.33993038116229113,bus
19891263,19892144,87,bus,1989,15,west,100,0.33993038116229113,bus
1989253,1989781,17,bus,1989,0,west,100,0.4349384734748638,bus
1989781,19892141,17,bus,1989,0,west,100,0.20033279705811408,bus
1989781,19892141,86,bus,1989,10,west,100,0.20033279705811408,bus
1989781,19892086,86,bus,1989,10,west,100,0.4337080309778127,bus
19892141,1989291,17,bus,1989,0,west,100,0.4034042268797691,bus
19892141,1989291,86,bus,1989,10,west,100,0.4034042268797691,bus
1989291,1989365,17,bus,1989,0,west,100,0.28842589453545997,bus
1989291,1989365,86,bus,1989,10,west,100,0.28842589453545997,bus
1989365,19891198,17,bus,1989,0,west,100,0.3259150540788754,bus
1989365,19891198,86,bus,1989,10,west,100,0.3259150540788754,bus
19891198,19891447,86,bus,1989,10,west,100,0.5587901225778283,bus
19891528,1989718,17,bus,1989,0,west,100,0.3381083102477224,bus
1989718,1989894,17,bus,1989,0,west,100,0.32233413318675336,bus
1989894,19891933,17,bus,1989,0,west,100,0.2564627306874752,bus
19891933,19891962,17,bus,1989,0,west,100,0.2765154054128135,bus
19891962,19891288,17,bus,1989,0,west,100,0.44411124482095604,bus
19891288,19891561,17,bus,1989,0,west,100,0.526987714671393,bus
19891561,19891563,17,bus,1989,0,west,100,0.21019825340285192,bus
19891563,19892595,17,bus,1989,0,west,100,0.32284029327776426,bus
19892595,1989386,17,bus,1989,0,west,100,0.2830253376036767,bus
1989386,1989530,17,bus,1989,0,west,100,0.28113354618684716,bus
1989530,19891281,17,bus,1989,0,west,100,0.4654141346949945,bus
1989530,1989385,86,bus,1989,10,west,100,0.2809744623093908,bus
1989530,19891961,86,bus,1989,10,west,100,0.32391523155153606,bus
1989120,1989885,17,strassenbahn,1989,12,east,195,0.7205830655405899,strassenbahn
1989885,19892082,17,strassenbahn,1989,12,east,195,1.30338041185521,strassenbahn
1989885,19892082,19,strassenbahn,1989,0,east,195,1.30338041185521,strassenbahn
19892082,198928,17,strassenbahn,1989,12,east,195,1.3293116497192552,strassenbahn
19892082,198928,19,strassenbahn,1989,0,east,195,1.3293116497192552,strassenbahn
19892082,19891777,18,strassenbahn,1989,10,east,195,1.3293116497192552,strassenbahn
19892082,19891777,18E,strassenbahn,1989,10,east,195,1.3293116497192552,strassenbahn
19892082,1989905,18,strassenbahn,1989,10,east,195,1.30338041185521,strassenbahn
19892082,1989905,18E,strassenbahn,1989,10,east,195,1.30338041185521,strassenbahn
19892557,1989244,17,strassenbahn,1989,12,east,195,0.7515547136317434,strassenbahn
1989244,19891200,17,strassenbahn,1989,12,east,195,1.0665929197321693,strassenbahn
19891200,19891011,17,strassenbahn,1989,12,east,195,0.7136977602129304,strassenbahn
19891011,19891199,85,strassenbahn,1989,20,east,195,0.7136977602129304,strassenbahn
1989399,19892617,50,bus,1989,20,west,100,1.8788729575298697,bus
1989399,19891956,50,bus,1989,20,west,100,1.5005981945549658,bus
19891156,19892202,50,bus,1989,20,west,100,0.41688808070139804,bus
19892039,19891956,18,bus,1989,10,west,100,0.4875530858539728,bus
19891956,19892613,18,bus,1989,10,west,100,0.3805909522922187,bus
19892613,1989561,18,bus,1989,10,west,100,0.2993825795490464,bus
19892613,19891678,53,bus,1989,20,west,100,0.14842086513742175,bus
1989561,19891435,18,bus,1989,10,west,100,0.47938001452102397,bus
1989561,19892615,48,bus,1989,7,west,100,0.3756556228336549,bus
1989561,19892618,48,bus,1989,7,west,100,0.19762296575361718,bus
19891435,1989637,18,bus,1989,10,west,100,0.46124317508162493,bus
1989637,19892596,18,bus,1989,10,west,100,0.49641454163676507,bus
19892596,19891309,18,bus,1989,10,west,100,0.41668695843829995,bus
19891309,19892122,18,bus,1989,10,west,100,0.4359112964495121,bus
19892122,19891151,18,bus,1989,10,west,100,0.48562422408836964,bus
19892122,198995,3,bus,1989,15,west,100,0.4112362952600908,bus
19892122,19891186,3,bus,1989,15,west,100,0.3908563269248779,bus
19891151,19891997,18,bus,1989,10,west,100,0.47108310841275614,bus
19891997,19891167,18,bus,1989,10,west,100,0.3637176852863274,bus
19891167,1989114,18,bus,1989,10,west,100,0.5075251565421093,bus
19891167,1989114,53,bus,1989,20,west,100,0.5075251565421093,bus
19891167,19891766,53,bus,1989,20,west,100,0.5313049690711272,bus
1989114,19891889,18,bus,1989,10,west,100,0.4103661611458432,bus
1989114,1989359,53,bus,1989,20,west,100,0.17697116019021714,bus
19891889,19892482,18,bus,1989,10,west,100,0.2975877305009181,bus
19891889,1989359,53,bus,1989,20,west,100,0.40731501578962437,bus
19892482,19892491,18,bus,1989,10,west,100,0.47125108070460786,bus
19892491,198998,18,bus,1989,10,west,100,0.3107926225379368,bus
198998,19892262,18,bus,1989,10,west,100,0.4149466697685774,bus
19892262,19891920,18,bus,1989,10,west,100,0.4556056532211199,bus
19891920,19891203,18,bus,1989,10,west,100,0.2618422852925987,bus
19891920,19891203,6,bus,1989,30,west,100,0.2618422852925987,bus
19891920,19891203,66,bus,1989,60,west,100,0.2618422852925987,bus
19891920,19891508,99,bus,1989,30,west,100,0.3334298500500229,bus
19891203,198981,18,bus,1989,10,west,100,0.5565210435286696,bus
19891203,198981,6,bus,1989,30,west,100,0.5565210435286696,bus
19891203,19891166,66,bus,1989,60,west,100,0.009929352978838433,bus
198981,1989515,18,bus,1989,10,west,100,0.4705997827405282,bus
198981,1989515,6,bus,1989,30,west,100,0.4705997827405282,bus
198981,19891166,3,bus,1989,15,west,100,0.5537953490018395,bus
198981,19891166,66,bus,1989,60,west,100,0.5537953490018395,bus
198981,19892056,3,bus,1989,15,west,100,0.5902642311113554,bus
198981,198987,66,bus,1989,60,west,100,0.055239722094574555,bus
1989515,19891641,18,bus,1989,10,west,100,0.5045791237721201,bus
1989515,19891641,6,bus,1989,30,west,100,0.5045791237721201,bus
1989515,198987,66,bus,1989,60,west,100,0.4154420842234427,bus
1989515,19892525,66,bus,1989,60,west,100,0.05845215629989638,bus
19891641,19891738,18,bus,1989,10,west,100,0.28867241225682966,bus
19891641,19891738,6,bus,1989,30,west,100,0.28867241225682966,bus
19891641,19892525,66,bus,1989,60,west,100,0.44615605678429165,bus
19891641,19891841,66,bus,1989,60,west,100,1.5979514597555937,bus
19891738,1989390,18,bus,1989,10,west,100,0.4189878851363594,bus
19891738,1989602,6,bus,1989,30,west,100,0.6843813883728522,bus
1989390,19892022,18,bus,1989,10,west,100,0.3779732522109981,bus
19892022,198966,18,bus,1989,10,west,100,0.2870889538371642,bus
198966,1989813,18,bus,1989,10,west,100,0.2734495397751723,bus
1989813,19892559,18,bus,1989,10,west,100,0.5490497653763341,bus
19892559,19892176,18,bus,1989,10,west,100,0.35112965046388406,bus
19892176,1989947,18,bus,1989,10,west,100,0.4739554601837354,bus
1989947,1989364,18,bus,1989,10,west,100,0.6605567395871181,bus
1989364,19891204,18,bus,1989,10,west,100,0.2541095799720402,bus
19891204,1989210,18,bus,1989,10,west,100,1.032568420298043,bus
1989210,19892155,18,bus,1989,10,west,100,0.002600333034723463,bus
19892155,19892163,18,bus,1989,10,west,100,0.33243562559735995,bus
1989905,1989886,20,strassenbahn,1989,0,east,195,1.30338041185521,strassenbahn
1989905,19891256,20,strassenbahn,1989,0,east,195,0.6506368227427752,strassenbahn
1989812,19891686,18,strassenbahn,1989,10,east,195,0.35134221485265443,strassenbahn
1989335,1989991,18,strassenbahn,1989,10,east,195,0.989880167610275,strassenbahn
19892211,19891233,19,bus,1989,5,west,100,0.4572339531854209,bus
19891233,1989519,19,bus,1989,5,west,100,0.47161150590062123,bus
1989519,1989869,19,bus,1989,5,west,100,0.7407771495635754,bus
19891005,19891239,19,bus,1989,5,west,100,0.40171173852947556,bus
19891239,19891004,69,bus,1989,20,west,100,0.40322566635191215,bus
19891239,19891004,29,bus,1989,10,west,100,0.40322566635191215,bus
19891239,19892294,69,bus,1989,20,west,100,0.3640762803193366,bus
19891239,19892294,19,bus,1989,5,west,100,0.3640762803193366,bus
19891239,19892294,29,bus,1989,10,west,100,0.3640762803193366,bus
19892294,19891540,69,bus,1989,20,west,100,0.4169673693537348,bus
19892294,19891540,19,bus,1989,5,west,100,0.4169673693537348,bus
19892294,19891540,29,bus,1989,10,west,100,0.4169673693537348,bus
19892294,19891540,9,bus,1989,0,west,100,0.4169673693537348,bus
19891540,19892205,69,bus,1989,20,west,100,0.41247867702096613,bus
19891540,1989280,19,bus,1989,5,west,100,0.44504093373747144,bus
19891540,1989280,29,bus,1989,10,west,100,0.44504093373747144,bus
19891540,1989280,9,bus,1989,0,west,100,0.44504093373747144,bus
1989280,19892410,19,bus,1989,5,west,100,0.4453701470953914,bus
1989280,19892410,9,bus,1989,0,west,100,0.4453701470953914,bus
1989280,19892409,29,bus,1989,10,west,100,0.45757936373876285,bus
19892410,19892348,19,bus,1989,5,west,100,0.377401854161513,bus
19892410,19892428,60,bus,1989,20,west,100,0.33017009879003195,bus
19892410,19891294,60,bus,1989,20,west,100,0.2965851908530495,bus
19892410,19891007,9,bus,1989,0,west,100,0.37921201525152193,bus
19892348,19891727,69,bus,1989,20,west,100,0.3681533325374866,bus
19892348,19891006,69,bus,1989,20,west,100,0.36945852572182025,bus
19892348,1989652,19,bus,1989,5,west,100,0.3568223006807641,bus
19892348,1989652,29,bus,1989,10,west,100,0.3568223006807641,bus
19892348,1989652,73,bus,1989,10,west,100,0.3568223006807641,bus
19892348,19892409,29,bus,1989,10,west,100,0.3653694371323939,bus
19892348,19892422,73,bus,1989,10,west,100,0.31093701565794335,bus
1989652,1989526,19,bus,1989,5,west,100,0.17967712200709607,bus
1989652,1989526,29,bus,1989,10,west,100,0.17967712200709607,bus
1989652,1989526,73,bus,1989,10,west,100,0.17967712200709607,bus
1989526,19892422,69,bus,1989,20,west,100,0.4825557117522406,bus
1989526,1989177,69,bus,1989,20,west,100,0.5030813613930709,bus
1989526,1989177,9,bus,1989,0,west,100,0.5030813613930709,bus
1989526,19892417,19,bus,1989,5,west,100,0.4438864314938431,bus
1989526,19892417,29,bus,1989,10,west,100,0.4438864314938431,bus
1989526,19892417,73,bus,1989,10,west,100,0.4438864314938431,bus
1989526,19892394,9,bus,1989,0,west,100,0.4410606920219858,bus
19892417,1989116,19,bus,1989,5,west,100,0.4983678884781188,bus
19892417,1989116,29,bus,1989,10,west,100,0.4983678884781188,bus
19892417,1989116,73,bus,1989,10,west,100,0.4983678884781188,bus
19892417,19891102,85,bus,1989,7,west,100,0.27298822298089515,bus
1989116,19891184,29,bus,1989,10,west,100,0.00027662978462314,bus
1989116,19891453,73,bus,1989,10,west,100,0.7112532724554287,bus
19891679,1989430,19,bus,1989,5,west,100,0.39721844718591837,bus
1989430,19891369,19,bus,1989,5,west,100,0.224606901589815,bus
19891369,19892418,19,bus,1989,5,west,100,0.1679183632851355,bus
19892418,19891929,19,bus,1989,5,west,100,0.0036943140844077817,bus
19891929,19892664,19,bus,1989,5,west,100,0.5088946728364393,bus
19892664,1989758,19,bus,1989,5,west,100,0.518889110530471,bus
